YEAR,PLAYER,POS,HGT,WGT,BMI,BF,WNGSPN,STNDRCH,HANDL,HANDW,STNDVERT,LPVERT,LANE,SHUTTLE,SPRINT,BENCH,BAR,PAN,PBHGT,PDHGT
2023,Arthur Kaluma,PF,78.3,221.8,25.5,,84.5,103.5,8.5,10.0,32.5,34.5,11.35,3.26,3.44,,108.0%,85.0,136.0,138.0
2023,Mojave King,SG,75.8,200.6,24.6,,80.0,101.0,8.75,9.5,33.5,42.0,11.07,,3.18,,105.6%,83.1,134.5,143.0
2023,Maxwell Lewis,SG,78.3,207.2,23.8,,84.0,104.5,8.75,9.5,32.5,36.5,11.4,,3.43,,107.3%,83.1,137.0,141.0
2023,Chris Livingston,SF,78.0,219.2,25.3,,83.3,104.5,8.5,9.0,30.5,37.0,11.65,,3.27,,106.7%,76.5,135.0,141.5
2023,Seth Lundy,SF,76.0,214.4,26.1,,82.3,104.0,8.5,9.0,31.5,35.5,11.02,,3.15,,108.2%,76.5,135.5,139.5
2023,Mike Miles Jr.,PG,72.8,205.0,27.2,,72.5,96.0,8.0,8.3,33.0,37.0,11.01,3.24,3.11,,99.7%,66.0,129.0,133.0
2023,Jordan Miller,SF,76.5,191.6,23.0,,83.8,103.5,8.5,9.3,32.0,36.5,11.43,3.21,3.17,,109.5%,78.6,135.5,140.0
2023,Leonard Miller,PF,81.3,212.8,22.7,,86.0,106.5,9.5,10.5,32.0,37.5,11.0,,3.33,,105.8%,99.8,138.5,144.0
2023,Judah Mintz,PG,75.0,176.4,22.0,,75.5,98.0,8.25,9.3,28.5,37.0,10.32,3.13,3.24,,100.7%,76.3,126.5,135.0
2023,Dillon Mitchell,PF,78.8,193.0,21.9,,82.0,105.0,8.25,9.5,29.0,37.0,10.92,,3.32,,104.1%,78.4,134.0,142.0
2023,Omari Moore,SG,77.3,188.6,22.2,,81.8,103.5,9.0,10.3,29.0,35.5,10.8,,3.22,,105.8%,92.3,132.5,139.0
2023,Kris Murray,PF,79.8,212.8,23.5,,83.8,106.0,8.5,9.0,29.5,35.0,11.11,,3.3,,105.0%,76.5,135.5,141.0
2023,Julian Phillips,SF,78.8,196.6,22.3,,83.5,102.0,8.5,9.0,36.0,43.0,11.09,,3.32,,106.0%,76.5,138.0,145.0
2023,Jalen Pickett,PG,74.0,197.8,25.4,,79.3,98.5,8.5,7.5,28.5,33.0,11.91,3.41,3.35,,107.1%,63.8,127.0,131.5
2023,Brandin Podziemski,SG,75.8,203.8,25.0,,77.5,96.5,8.25,10.0,31.5,39.0,11.16,3.2,3.21,,102.3%,82.5,128.0,135.5
2023,Olivier-Maxence Prosper,PF,78.8,212.4,24.1,,85.0,104.0,8.25,10.0,35.0,40.5,10.59,3.0,3.21,,107.9%,82.5,139.0,144.5
2023,Rayan Rupert,SF,78.0,193.2,22.3,,86.0,106.0,8.5,9.5,27.5,32.5,11.18,,3.43,,110.3%,80.8,133.5,138.5
2023,Adama Sanogo,C,79.3,257.8,28.9,,86.8,108.5,9.75,10.0,28.5,31.0,11.5,,3.31,,109.5%,97.5,137.0,139.5
2023,Marcus Sasser,PG,73.3,195.6,25.6,,79.0,99.5,8.75,9.5,27.0,35.0,10.68,,3.43,,107.8%,83.1,126.5,134.5
2023,Ben Sheppard,SG,77.3,194.6,22.9,,79.8,100.0,8.5,9.5,29.5,35.5,10.88,2.98,3.17,,103.2%,80.8,129.5,135.5
2023,Jalen Slawson,PF,78.5,221.6,25.3,,83.8,106.0,9.0,9.0,29.0,33.0,11.26,,3.29,,106.7%,81.0,135.0,139.0
2023,Terquavion Smith,SG,74.5,163.2,20.7,,78.8,98.0,8.5,8.0,30.0,37.0,10.86,,3.21,,105.7%,68.0,128.0,135.0
2023,Julian Strawther,SF,78.0,208.8,24.1,,81.3,105.0,8.25,8.3,27.5,34.5,10.94,3.46,3.31,,104.2%,68.1,132.5,139.5
2023,Amen Thompson,SG,77.8,214.2,24.9,,84.0,103.5,8.5,8.5,,,,,,,108.0%,72.3,,
2023,Ausar Thompson,SG,77.8,218.2,25.4,,84.0,104.0,8.75,9.3,,,,,,,108.0%,80.9,,
2023,Drew Timme,C,80.8,243.2,26.2,,85.8,108.5,9.0,10.0,26.0,30.5,10.93,,3.34,,106.2%,90.0,134.5,139.0
2023,Oscar Tshiebwe,C,79.3,253.6,28.4,,87.5,108.0,9.75,10.3,29.5,32.5,12.26,,3.32,,110.4%,99.9,137.5,140.5
2023,Azuolas Tubelis,PF,80.8,234.8,25.3,,83.0,108.0,9.0,10.5,23.5,30.5,11.17,,3.5,,102.8%,94.5,131.5,138.5
2023,Tristan Vukcevic,C,83.3,223.4,22.7,,86.5,111.0,9.0,10.3,26.0,30.5,11.71,3.16,3.43,,103.9%,92.3,137.0,141.5
2023,Jarace Walker,PF,78.5,248.6,28.4,,86.5,104.5,9.0,10.0,34.5,38.0,10.89,,3.2,,110.2%,90.0,139.0,142.5
2023,Cason Wallace,PG,74.5,195.2,24.7,,80.5,101.0,8.5,9.3,28.0,36.0,10.82,,3.34,,108.1%,78.6,129.0,137.0
2023,Jordan Walsh,SF,77.8,204.0,23.7,,85.8,107.0,8.75,8.5,33.0,36.0,10.83,,3.3,,110.3%,74.4,140.0,143.0
2023,Dariq Whitehead,SG,77.8,217.2,25.3,,82.3,103.5,8.5,10.0,,,,,,,105.8%,85.0,,
2023,Cam Whitmore,SF,77.8,235.0,27.3,,80.5,103.5,8.0,8.3,31.5,40.5,10.82,3.33,3.2,,103.5%,66.0,135.0,144.0
2023,Jalen Wilson,SF,77.5,230.2,26.9,,80.0,99.5,8.25,9.0,31.5,35.0,11.26,3.15,3.2,,103.2%,74.3,131.0,134.5
2023,Isaiah Wong,SG,74.5,178.4,22.6,,78.8,97.5,8.25,9.5,32.5,37.0,10.93,,3.22,,105.7%,78.4,130.0,134.5
2022,Ochai Agbaji,SG,76.5,216.8,26.0,0.054,82.25,104.0,8.75,9.5,32.0,39.0,10.77,3.11,3.13,,107.5%,83.1,136.0,143.0
2022,Patrick Baldwin Jr.,SF,81.25,230.8,24.6,0.089,85.75,110.5,8.75,9.5,23.5,26.5,12.25,3.3,3.45,,105.5%,83.1,134.0,137.0
2022,Dominick Barlow,PF,80.75,221.0,23.8,0.059,87.0,108.5,9.0,10.5,28.5,34.0,11.29,3.19,3.33,,107.7%,94.5,137.0,142.5
2022,MarJon Beauchamp,SG,77.25,196.6,23.2,0.053,84.75,106.0,9.0,9.0,,,,,,,109.7%,81.0,,
2022,Hugo Besson,SG,76.5,180.4,21.7,0.088,77.5,102.0,7.5,8.5,24.5,31.5,11.36,3.25,3.4,,101.3%,63.8,126.5,133.5
2022,Malaki Branham,SG,76.0,194.8,23.7,0.061,82.0,102.5,8.5,9.8,29.0,35.0,11.38,3.09,3.17,,107.9%,82.9,131.5,137.5
2022,Christian Braun,SG,77.5,209.2,24.5,0.062,78.5,99.5,8.0,8.5,33.5,40.0,11.0,3.13,3.16,,101.3%,68.0,133.0,139.5
2022,Kendall Brown,SF,78.25,201.2,23.1,0.049,83.0,103.0,9.0,9.0,31.5,41.0,11.57,3.05,3.29,,106.1%,81.0,134.5,144.0
2022,John Butler Jr.,PF,83.75,174.4,17.5,0.047,86.25,112.0,8.5,8.8,26.5,28.5,11.16,3.04,3.33,,103.0%,74.4,138.5,140.5
2022,Julian Champagnie,SF,78.25,212.4,24.4,0.071,82.0,107.0,8.75,9.3,28.5,34.5,11.39,3.04,3.14,,104.8%,80.9,135.5,141.5
2022,Kennedy Chandler,PG,71.5,172.2,23.7,0.044,77.25,97.0,8.5,9.5,31.0,41.5,10.73,2.89,,,108.0%,80.8,128.0,138.5
2022,Max Christie,SG,76.25,189.2,22.9,0.048,80.75,102.5,8.0,8.5,32.0,37.5,10.82,3.02,3.07,,105.9%,68.0,134.5,140.0
2022,Kofi Cockburn,C,83.0,293.0,29.9,0.082,88.25,110.5,9.75,10.3,29.5,32.5,12.11,3.31,3.33,,106.3%,99.9,140.0,143.0
2022,Dyson Daniels,SG,78.0,195.2,22.6,0.049,82.5,105.0,8.5,9.8,29.0,34.0,10.81,2.81,3.22,,105.8%,82.9,134.0,139.0
2022,Johnny Davis,PG,76.25,196.4,23.7,0.067,80.5,103.5,8.5,10.3,,,,,,,105.6%,87.1,,
2022,JD Davison,PG,72.5,191.8,25.7,0.078,78.5,99.5,8.5,9.5,30.0,37.0,11.38,3.23,3.26,,108.3%,80.8,129.5,136.5
2022,Moussa Diabate,C,81.25,216.6,23.1,0.027,86.5,109.5,8.5,10.5,29.0,36.5,11.16,2.9,3.26,,106.5%,89.3,138.5,146.0
2022,Tari Eason,PF,78.75,217.4,24.6,0.059,86.0,107.5,9.25,11.0,,,,,,,109.2%,101.8,,
2022,Keon Ellis,SG,75.5,167.4,20.6,0.038,80.5,102.0,8.0,9.3,28.0,35.5,10.87,3.02,3.18,,106.6%,74.0,130.0,137.5
2022,Michael Foster Jr.,C,79.75,236.6,26.2,0.062,84.25,109.5,8.75,10.0,28.0,32.5,11.49,3.1,3.22,,105.6%,87.5,137.5,142.0
2022,Collin Gillespie,PG,73.5,195.8,25.5,0.086,76.0,98.0,8.25,9.0,26.5,33.0,10.95,3.01,3.21,,103.4%,74.3,124.5,131.0
2022,Ron Harper Jr.,SF,76.0,240.4,29.3,0.143,85.25,105.5,9.5,10.0,26.0,30.5,11.41,3.24,3.4,,112.2%,95.0,131.5,136.0
2022,Nikola Jovic,SF,81.5,222.6,23.6,0.074,84.25,108.5,8.75,9.8,,,,,,,103.4%,85.3,,
2022,Johnny Juzang,SG,77.25,208.6,24.6,0.075,83.0,102.5,8.5,9.5,27.5,32.5,11.03,3.17,3.29,,107.4%,80.8,130.0,135.0
2022,Trevor Keels,SG,75.25,223.8,27.8,0.135,79.25,101.0,8.25,9.0,24.5,31.0,11.33,3.32,3.27,,105.3%,74.3,125.5,132.0
2022,Walker Kessler,C,84.25,256.0,25.4,0.147,88.25,113.0,8.5,8.5,,,,,,,104.7%,72.3,,
2022,Christian Koloko,C,82.75,221.0,22.7,0.057,89.25,113.0,9.0,10.8,28.0,33.5,11.3,3.19,3.27,,107.9%,96.8,141.0,146.5
2022,Jake LaRavia,PF,78.75,227.2,25.8,0.09,81.5,104.0,8.5,10.3,27.5,34.0,10.58,2.89,3.37,,103.5%,87.1,131.5,138.0
2022,Justin Lewis,PF,78.25,235.4,27.0,0.073,86.5,105.5,9.0,10.5,32.5,35.0,11.49,3.02,3.23,,110.5%,94.5,138.0,140.5
2022,E.J. Liddell,PF,77.5,243.0,28.4,0.122,83.75,103.5,8.25,9.3,35.5,38.0,11.11,3.23,3.26,,108.1%,76.3,139.0,141.5
2022,Bennedict Mathurin,SG,76.5,204.6,24.6,0.057,81.0,104.0,8.5,9.8,,,,,,,105.9%,82.9,,
2022,Matthew Mayer,SF,80.0,216.4,23.8,0.111,82.5,105.0,9.0,10.3,25.5,31.5,10.74,,3.39,,103.1%,92.3,130.5,136.5
2022,Bryce McGowens,SG,77.25,181.2,21.3,0.054,80.75,103.5,8.75,9.5,29.5,34.0,11.12,3.16,3.27,,104.5%,83.1,133.0,137.5
2022,Aminu Mohammed,SG-SF,75.5,212.8,26.2,0.051,83.0,104.0,8.75,9.5,29.5,36.0,11.54,3.04,3.33,,109.9%,83.1,133.5,140.0
2022,Iverson Molinar,PG,74.25,183.2,23.4,0.048,80.0,101.0,8.5,9.5,31.0,38.0,11.23,3.1,3.19,,107.7%,80.8,132.0,139.0
2022,Jean Montero,PG,73.0,171.8,22.7,0.074,77.25,98.5,8.0,8.8,29.5,37.0,11.19,3.17,3.17,,105.8%,70.0,128.0,135.5
2022,Wendell Moore,SG,76.25,217.2,26.3,0.075,84.5,101.0,8.75,10.3,32.5,38.5,10.94,3.21,3.3,,110.8%,89.7,133.5,139.5
2022,Andrew Nembhard,PG,75.0,195.6,24.4,0.044,77.75,99.0,8.0,9.5,26.5,35.0,10.46,3.02,3.26,,103.7%,76.0,125.5,134.0
2022,Scotty Pippen Jr.,PG,72.0,180.0,24.4,0.053,77.75,95.5,7.75,9.0,30.5,37.5,11.07,3.1,3.21,,108.0%,69.8,126.0,133.0
2022,Gabriele Procida,SG-SF,77.75,192.8,22.4,0.038,80.0,106.0,8.0,9.3,29.5,35.0,11.02,3.14,3.07,,102.9%,74.0,135.5,141.0
2022,Orlando Robinson,C,81.75,244.4,25.7,0.095,88.0,111.0,8.75,10.0,23.0,27.5,11.4,3.23,3.55,,107.6%,87.5,134.0,138.5
2022,David Roddy,PF,76.5,260.8,31.3,0.116,83.5,105.0,8.75,10.0,27.0,35.5,10.75,3.1,3.22,,109.2%,87.5,132.0,140.5
2022,Ryan Rollins,SG,74.0,179.2,23.0,0.05,81.75,100.5,8.0,8.5,30.5,36.5,11.26,3.28,3.07,,110.5%,68.0,131.0,137.0
2022,Dereon Seabron,SG,76.75,182.4,21.8,0.04,80.75,103.5,8.5,9.5,30.5,38.0,11.03,3.04,3.12,,105.2%,80.8,134.0,141.5
2022,Shaedon Sharpe,SG,76.25,198.0,23.9,0.048,83.5,103.5,9.0,9.3,,,,,,,109.5%,83.3,,
2022,Matteo Spagnolo,PG,76.0,196.2,23.9,0.086,80.0,102.0,8.25,10.0,25.5,31.5,11.42,3.16,3.4,,105.3%,82.5,127.5,133.5
2022,Dalen Terry,SG,78.0,195.2,22.6,0.054,84.75,106.0,8.5,9.0,,,,,,,108.7%,76.5,,
2022,Jabari Walker,PF,78.75,213.8,24.2,0.121,82.75,105.0,8.75,9.8,29.5,32.5,11.53,3.12,3.24,,105.1%,85.3,134.5,137.5
2022,TyTy Washington Jr.,SG,74.25,196.4,25.0,0.12,80.0,99.5,8.5,9.3,,,,,,,107.7%,78.6,,
2022,Peyton Watson,SF,78.75,203.4,23.1,0.052,84.5,107.5,8.5,9.5,28.0,33.5,11.03,3.24,3.28,,107.3%,80.8,135.5,141.0
2022,Blake Wesley,SG,75.0,187.2,23.4,0.056,81.25,103.0,8.25,9.0,30.0,36.0,11.55,3.25,3.21,,108.3%,74.3,133.0,139.0
2022,Alondes Williams,SG,75.75,209.0,25.6,0.072,79.0,102.0,8.5,9.3,30.0,35.5,10.96,3.11,3.15,,104.3%,78.6,132.0,137.5
2022,Jalen Williams,SG,76.5,209.2,25.1,0.089,86.25,105.5,8.5,9.5,33.5,39.0,11.13,3.17,3.11,,112.7%,80.8,139.0,144.5
2022,Jaylin Williams,C,80.75,236.6,25.5,0.08,85.0,108.5,8.5,10.5,24.5,30.0,11.64,3.1,3.5,,105.3%,89.3,133.0,138.5
2022,Mark Williams,C,84.0,242.4,24.2,0.054,90.5,117.0,9.0,9.8,,,,,,,107.7%,87.8,,
2022,Trevion Williams,C,79.25,264.6,29.6,0.108,86.75,108.5,9.0,10.3,27.5,30.0,12.75,3.46,3.48,,109.5%,92.3,136.0,138.5
2021,Max Abmas,PG,70.5,161.8,22.9,0.055,73.75,94.0,8.0,7.8,28.5,32.5,10.9,3.49,3.12,,104.6%,62.0,122.5,126.5
2021,Marcus Bagley,SF,78.0,216.8,25.1,0.075,83.0,102.5,8.75,8.5,32.5,38.5,12.26,3.1,3.17,,106.4%,74.4,135.0,141.0
2021,Scottie Barnes,SF,79.0,225.4,25.4,0.053,86.75,108.0,9.25,10.3,36.0,39.5,10.88,2.99,3.15,,109.8%,94.8,144.0,147.5
2021,Charles Bassey,C,81.25,230.2,24.5,0.059,87.0,107.5,9.0,9.5,33.0,36.0,12.19,3.33,3.13,,107.1%,85.5,140.5,143.5
2021,Brandon Boston Jr.,SF,77.75,188.0,21.9,0.06,82.75,104.0,9.0,9.8,,,,,,,106.4%,87.8,,
2021,James Bouknight,SG,75.5,190.0,23.4,0.055,80.25,101.5,8.75,9.0,,,,,,,106.3%,78.8,,
2021,Greg Brown III,PF,79.25,206.4,23.1,0.055,84.25,107.0,9.0,9.8,33.5,39.0,10.98,2.98,3.19,,106.3%,87.8,140.5,146.0
2021,Jared Butler,PG,74.25,193.0,24.6,0.051,76.0,98.5,8.5,8.3,,,,,,,102.4%,70.1,,
2021,Justin Champagnie,PF,77.75,206.4,24.0,0.063,81.5,104.0,8.75,8.5,27.0,35.0,11.94,3.14,3.34,,104.8%,74.4,131.0,139.0
2021,Josh Christopher,SG,75.25,214.8,26.7,0.058,81.25,101.0,8.75,8.5,29.5,37.5,11.32,3.3,3.14,,108.0%,74.4,130.5,138.5
2021,Ayo Dosunmu,SG,75.5,194.4,24.0,0.049,82.25,102.0,8.5,8.8,27.0,33.5,11.51,3.27,3.23,,108.9%,74.4,129.0,135.5
2021,David Duke Jr.,SG,76.25,203.6,24.6,0.059,80.75,102.5,8.5,9.0,30.0,39.0,11.21,3.19,3.08,,105.9%,76.5,132.5,141.5
2021,Kessler Edwards,PF,79.0,203.0,22.9,0.043,83.25,106.0,8.5,8.3,28.0,37.0,11.3,3.38,3.25,,105.4%,70.1,134.0,143.0
2021,Luka Garza,C,82.0,242.8,25.4,0.117,85.5,107.5,9.0,9.3,24.0,29.5,11.9,3.38,3.51,,104.3%,83.3,131.5,137.0
2021,RaiQuan Gray,PF,78.5,268.6,30.6,0.173,82.75,105.0,9.25,9.0,26.5,31.5,11.69,3.3,3.25,,105.4%,83.3,131.5,136.5
2021,Quentin Grimes,SG,76.0,205.0,25.0,0.066,80.0,101.0,8.5,10.0,30.5,38.5,11.09,3.33,3.07,,105.3%,85.0,131.5,139.5
2021,Sam Hauser,SF,78.75,217.4,24.6,0.079,81.25,102.0,8.25,9.0,28.5,34.5,11.14,3.07,3.34,,103.2%,74.3,130.5,136.5
2021,Aaron Henry,SF,76.5,209.6,25.2,0.056,82.75,103.5,8.5,9.3,29.0,35.0,11.68,3.18,3.07,,108.2%,78.6,132.5,138.5
2021,Matt Hurt,PF,80.5,232.4,25.2,0.152,81.5,106.5,9.0,9.0,25.5,32.5,11.44,3.25,3.34,,101.2%,81.0,132.0,139.0
2021,Nah'Shon Hyland,SG,74.0,169.0,21.7,0.058,81.25,101.5,8.75,9.0,26.5,34.0,10.53,3.17,3.1,,109.8%,78.8,128.0,135.5
2021,David Johnson,SG,75.25,202.8,25.2,0.075,82.5,104.0,8.25,8.5,33.0,39.0,12.02,3.2,3.03,,109.6%,70.1,137.0,143.0
2021,Jalen Johnson,PF,79.75,209.6,23.2,0.045,84.25,106.0,9.75,10.5,,,,,,,105.6%,102.4,,
2021,Keon Johnson,SG,75.5,184.8,22.8,0.044,79.25,97.0,8.5,9.0,41.5,48.0,11.45,3.2,3.0,,105.0%,76.5,138.5,145.0
2021,Carlik Jones,PG,72.0,173.6,23.5,0.045,77.0,97.5,8.25,9.0,31.5,36.0,10.96,3.23,3.16,,106.9%,74.3,129.0,133.5
2021,Herbert Jones,SF,78.0,206.4,23.8,0.058,84.25,106.0,8.5,9.0,28.5,36.5,11.02,3.17,3.25,,108.0%,76.5,134.5,142.5
2021,Kai Jones,PF,82.0,221.4,23.1,0.047,85.75,110.5,9.0,9.5,,,,,,,104.6%,85.5,,
2021,Corey Kispert,SF,78.0,223.8,25.9,0.068,79.0,102.0,8.75,10.0,30.0,37.5,10.91,2.99,3.12,,101.3%,87.5,132.0,139.5
2021,AJ Lawson,SG-SF,77.5,179.2,21.0,0.044,78.75,99.5,8.5,9.3,33.0,41.0,11.0,3.01,2.98,,101.6%,78.6,132.5,140.5
2021,Scottie Lewis,SF,76.0,187.6,22.8,0.047,84.0,101.5,8.75,9.8,34.0,42.0,10.45,3.03,2.98,,110.5%,85.3,135.5,143.5
2021,Isaiah Livers,SF,77.75,231.8,27.0,0.094,81.25,104.5,9.0,9.5,,,,,,,104.5%,85.5,,
2021,Makur Maker,C,82.25,232.2,24.1,0.145,85.75,112.0,8.75,9.5,25.5,31.0,11.87,3.28,3.34,,104.3%,83.1,137.5,143.0
2021,Sandro Mamukelashvili,C,81.0,239.8,25.7,0.078,85.25,106.5,9.0,9.5,30.5,36.5,11.63,3.3,3.21,,105.2%,85.5,137.0,143.0
2021,Tre Mann,PG,75.25,177.6,22.0,0.041,76.0,98.5,8.0,9.0,,,,,,,101.0%,72.0,,
2021,Miles McBride,PG,73.0,195.2,25.8,0.06,80.75,99.5,9.0,9.5,31.0,38.5,11.08,3.13,3.1,,110.6%,85.5,130.5,138.0
2021,Davion Mitchell,PG,72.0,202.4,27.4,0.062,76.25,96.5,8.25,8.8,,,,,,,105.9%,72.2,,
2021,Isaiah Mobley,PF,80.0,238.0,26.1,0.129,87.0,107.5,9.0,10.0,26.5,32.0,12.7,3.5,3.3,,108.8%,90.0,134.0,139.5
2021,Moses Moody,SG,76.5,210.6,25.3,0.068,84.75,105.0,9.0,10.0,,,,,,,110.8%,90.0,,
2021,Trey Murphy III,SF,79.5,206.0,22.9,0.081,84.0,105.5,8.5,9.0,34.0,38.0,11.65,3.32,3.14,,105.7%,76.5,139.5,143.5
2021,Daishen Nix,PG,75.0,225.6,28.2,0.118,78.75,100.0,8.5,9.0,29.5,36.5,11.72,3.18,3.0,,105.0%,76.5,129.5,136.5
2021,John Petty Jr.,SG,76.5,186.2,22.4,0.056,81.5,103.5,8.5,9.0,27.5,34.0,11.51,3.17,3.35,,106.5%,76.5,131.0,137.5
2021,Yves Pons,PF,77.5,206.4,24.2,0.04,84.75,104.0,9.0,9.3,36.0,42.5,10.89,3.05,3.1,,109.4%,83.3,140.0,146.5
2021,Jason Preston,PG,75.0,180.6,22.6,0.055,80.5,100.5,8.5,9.3,30.5,38.5,10.82,3.08,3.13,,107.3%,78.6,131.0,139.0
2021,Joshua Primo,SG,76.0,189.0,23.0,0.063,81.25,102.5,9.0,10.0,30.5,37.5,10.97,3.36,3.22,,106.9%,90.0,133.0,140.0
2021,Roko Prkacin,PF,79.5,225.4,25.1,0.07,83.0,107.0,8.75,9.3,,,,,,,104.4%,80.9,,
2021,Neemias Queta,C,83.25,248.4,25.2,0.076,88.0,112.5,9.25,10.5,27.0,33.0,11.85,3.5,3.29,,105.7%,97.1,139.5,145.5
2021,Austin Reaves,SG,76.5,197.2,23.7,0.11,78.25,101.0,8.0,8.3,25.0,35.0,10.94,3.19,3.07,,102.3%,66.0,126.0,136.0
2021,Jeremiah Robinson-Earl,PF,79.75,242.4,26.8,0.089,81.75,105.5,9.0,9.8,27.0,32.0,11.64,3.15,3.29,,102.5%,87.8,132.5,137.5
2021,Jericho Sims,C,81.0,250.2,26.8,0.055,87.25,106.0,9.0,9.8,37.0,44.5,11.59,3.38,3.05,,107.7%,87.8,143.0,150.5
2021,Jaden Springer,SG,75.0,202.0,25.2,0.063,79.75,99.0,8.5,9.8,34.5,41.5,11.46,3.1,3.13,,106.3%,82.9,133.5,140.5
2021,DJ Steward,PG,72.75,162.2,21.5,0.05,79.0,98.5,8.5,9.0,34.5,38.5,11.14,3.1,3.08,,108.6%,76.5,133.0,137.0
2021,JT Thor,PF,80.5,203.0,22.0,0.061,87.25,110.0,9.25,9.5,31.5,35.0,12.19,3.08,3.06,,108.4%,87.9,141.5,145.0
2021,Isaiah Todd,PF,80.75,219.0,23.6,0.062,85.25,107.5,9.0,9.8,28.5,35.5,11.38,3.25,3.31,,105.6%,87.8,136.0,143.0
2021,Duane Washington Jr.,SG,74.25,196.8,25.1,0.051,79.75,101.0,8.25,8.8,29.5,35.5,11.5,3.06,3.17,,107.4%,72.2,130.5,136.5
2021,Trendon Watford,PF,79.5,237.4,26.4,0.101,86.25,105.0,9.5,9.5,28.0,35.0,11.69,3.23,3.27,,108.5%,90.3,133.0,140.0
2021,Joe Wieskamp,SF,77.75,204.8,23.8,0.041,83.0,103.0,8.5,9.3,30.0,42.0,10.7,3.18,3.04,,106.8%,78.6,133.0,145.0
2021,Aaron Wiggins,SG-SF,76.5,190.0,22.8,0.05,81.75,103.0,8.75,8.5,29.5,36.0,11.2,3.0,3.04,,106.9%,74.4,132.5,139.0
2021,Ziaire Williams,SF,80.25,188.4,20.6,0.044,82.25,106.5,9.0,8.8,34.0,39.5,10.69,3.04,3.12,,102.5%,78.8,140.5,146.0
2021,McKinley Wright IV,PG,71.25,192.2,26.6,0.067,77.25,94.0,8.5,9.0,31.5,38.0,10.76,3.12,3.08,,108.4%,76.5,125.5,132.0
2021,Moses Wright,PF,79.75,225.8,25.0,0.056,84.75,107.0,9.0,9.5,31.5,38.0,11.2,3.42,3.15,,106.3%,85.5,138.5,145.0
2021,Marcus Zegarowski,PG,72.75,180.8,24.0,0.072,74.75,96.0,8.0,9.5,30.0,35.5,11.47,3.26,3.11,,102.7%,76.0,126.0,131.5
2020,Precious Achiuwa,PF,79.5,234.0,26.0,0.067,84.75,108.5,9.0,10.0,,,,,,,106.6%,90.0,,
2020,Ty-Shon Alexander,SG,74.0,200.8,25.8,0.123,80.0,100.0,8.75,8.8,28.0,33.0,11.33,2.47,3.26,,108.1%,76.6,128.0,133.0
2020,Udoka Azubuike,C,82.0,259.5,27.1,0.096,91.25,109.0,9.25,10.0,37.0,41.0,11.82,3.61,3.23,,111.3%,92.5,146.0,150.0
2020,Tyler Bey,PF,78.0,212.8,24.6,0.05,85.25,105.5,8.5,9.0,37.0,43.5,11.35,2.75,3.17,,109.3%,76.5,142.5,149.0
2020,Yoeli Childs,PF,78.0,226.4,26.2,0.082,83.5,106.0,8.75,10.0,34.0,38.5,10.87,2.42,3.22,,107.1%,87.5,140.0,144.5
2020,Mamadi Diakite,PF,80.5,222.1,24.1,0.078,87.75,107.0,9.0,10.3,28.0,37.0,11.95,2.71,3.16,,109.0%,92.3,135.0,144.0
2020,Devon Dotson,PG,72.5,185.2,24.8,0.046,75.0,95.0,8.25,10.0,31.5,40.5,10.44,2.22,3.02,,103.4%,82.5,126.5,135.5
2020,Paul Eboua,SF-PF,78.0,222.2,25.7,0.038,87.5,108.0,9.0,10.3,33.0,35.5,10.79,2.44,3.19,,112.2%,92.3,141.0,143.5
2020,CJ Elleby,SG-SF,77.5,198.6,23.2,0.042,79.25,100.5,8.75,10.0,30.5,36.5,11.25,2.63,3.25,,102.3%,87.5,131.0,137.0
2020,Trent Forrest,PG,75.5,203.0,25.0,0.057,79.5,102.5,9.0,9.8,28.0,34.5,11.04,2.5,3.18,,105.3%,87.8,130.5,137.0
2020,Josh Green,SG-SF,76.5,214.0,25.7,0.068,81.75,101.5,8.0,8.8,30.5,39.5,10.64,2.28,3.12,,106.9%,70.0,132.0,141.0
2020,Ashton Hagans,PG,73.5,193.0,25.1,0.041,80.0,99.5,9.0,9.0,29.5,36.5,10.82,2.5,3.13,,108.8%,81.0,129.0,136.0
2020,Joshua Hall,SF,78.0,196.6,22.7,0.076,83.0,104.5,8.75,9.5,31.5,37.5,12.16,2.62,3.38,,106.4%,83.1,136.0,142.0
2020,Jalen Harris,SG,74.75,193.4,24.3,0.044,79.0,97.5,8.25,9.5,37.5,42.5,10.59,2.49,3.11,,105.7%,78.4,135.0,140.0
2020,Markus Howard,PG,69.5,170.8,24.9,0.099,72.25,91.5,8.5,7.8,30.5,35.5,11.21,3.17,3.11,,104.0%,65.9,122.0,127.0
2020,Elijah Hughes,SF-SG,76.75,229.0,27.3,0.102,79.5,101.5,8.5,8.8,,,,,,,103.6%,74.4,,
2020,Isaiah Joe,SG,75.0,170.4,21.3,0.047,79.5,101.0,8.25,8.3,,,,,,,106.0%,68.1,,
2020,Mason Jones,SG,75.75,207.2,25.4,0.089,79.0,102.5,8.75,8.5,24.0,31.0,10.6,2.49,3.33,,104.3%,74.4,126.5,133.5
2020,Nathan Knight,PF-C,80.0,235.0,25.8,0.082,86.0,109.5,9.0,9.5,23.0,31.5,11.56,2.96,3.31,,107.5%,85.5,132.5,141.0
2020,Theo Maledon,PG,76.0,187.4,22.8,0.028,80.75,100.5,8.5,10.0,,,,,,,106.3%,85.0,,
